query_id,mask_ratio,clean_rank,attention_margin_drop,random_margin_drop,attention_descriptor_drift,random_descriptor_drift,attention_positive_similarity_drop,random_positive_similarity_drop,attention_rank_degradation,random_rank_degradation,attention_failure_flip,random_failure_flip,attention_hit_at_1,random_hit_at_1,attention_hit_at_5,random_hit_at_5,attention_hit_at_10,random_hit_at_10,paired_margin_difference
152,0.1,1,-0.025510340929031372,-0.0001961827278137207,0.35106682777404785,0.20941927433013915,0.12022474408149719,0.06074494123458862,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.02531415820121765
66,0.1,3,-0.06513682007789612,-0.004354348778724671,0.2864132523536682,0.10313954353332519,0.02379438281059265,0.01513952910900116,-2,-0.4,0,0.0,1,0.0,1,1.0,1,1.0,-0.06078247129917145
355,0.1,1,0.04915499687194824,0.0036848664283752443,0.3643306493759155,0.10918300151824951,0.19063568115234375,0.03519829511642456,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.045470130443572995
589,0.1,1,0.07390928268432617,0.03934323787689209,0.35468852519989014,0.17459524869918824,0.09581896662712097,0.0429590106010437,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.03456604480743408
241,0.1,18,-0.028969526290893555,-0.019216370582580567,0.24943101406097412,0.12501201629638672,0.03759142756462097,0.012276595830917359,0,-5.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.009753155708312988
234,0.1,1,0.03282308578491211,0.037070608139038085,0.45130181312561035,0.127155601978302,0.09997585415840149,0.05167690515518188,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,-0.004247522354125975
542,0.1,1,0.12498149275779724,0.01571865975856781,0.43982434272766113,0.16470314264297486,0.14805763959884644,0.029263532161712645,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.10926283299922943
22,0.1,1,0.10142740607261658,0.045147931575775145,0.3237230181694031,0.17831997871398925,0.1735069751739502,0.06576835513114929,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.05627947449684143
474,0.1,1,0.16518095135688782,0.0761572539806366,0.3651368021965027,0.22776715755462645,0.22411176562309265,0.13522120714187622,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.08902369737625122
658,0.1,1,0.16746506094932556,0.04268271923065185,0.31084340810775757,0.14088876247406007,0.1965961456298828,0.07763708233833314,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0.12478234171867371
