query_id,image_path,condition,mask_ratio,random_repeat,clean_rank,perturbed_rank,clean_positive_sim,perturbed_positive_sim,clean_negative_sim,perturbed_negative_sim,clean_margin,perturbed_margin,margin_drop,positive_similarity_drop,descriptor_drift,rank_degradation,hit_at_1,hit_at_5,hit_at_10,failure_flip,mask_area_actual,mask_pixels,mask_attention_iou,seed,placement_seed,shift_y,shift_x,paired_eligible,legal_random_locations,exclusion_reason
190,cph/query/images/RmyLD6Y7F1GzmWsUX6UFtQ.jpg,random,0.2,2,1,1,0.6456501483917236,0.6123501658439636,0.5475041270256042,0.5250416994094849,0.09814602136611938,0.08730846643447876,0.010837554931640625,0.03329998254776001,0.12942707538604736,0,1,1,1,0,0.20037806034088135,20776,0.05285562256119191,2024,3993651600,71,0,True,196,
190,cph/query/images/RmyLD6Y7F1GzmWsUX6UFtQ.jpg,random,0.2,3,1,1,0.6456501483917236,0.448894202709198,0.5475041270256042,0.3915519118309021,0.09814602136611938,0.0573422908782959,0.040803730487823486,0.19675594568252563,0.34218883514404297,0,1,1,1,0,0.20037806034088135,20776,0.38691588785046727,2024,3993651600,-27,0,True,196,
190,cph/query/images/RmyLD6Y7F1GzmWsUX6UFtQ.jpg,random,0.2,4,1,1,0.6456501483917236,0.37942278385162354,0.5475041270256042,0.3585091531276703,0.09814602136611938,0.020913630723953247,0.07723239064216614,0.2662273645401001,0.4792402386665344,0,1,1,1,0,0.20037806034088135,20776,0.616557734204793,2024,3993651600,-11,0,True,196,
505,sf/query/images/bTg7hH4cfIBoNmOi08SRDQ.jpg,clean,0.0,-1,1,1,0.39776140451431274,0.39776140451431274,0.3516719341278076,0.3516719341278076,0.04608947038650513,0.04608947038650513,0.0,0.0,0.0,0,1,1,1,0,0.0,0,0.0,2024,0,0,0,True,0,
505,sf/query/images/bTg7hH4cfIBoNmOi08SRDQ.jpg,attention,0.1,-1,1,3,0.39776140451431274,0.3358980417251587,0.3516719341278076,0.3749828338623047,0.04608947038650513,-0.039084792137145996,0.08517426252365112,0.06186336278915405,0.3450014591217041,2,0,1,1,1,0.10018903017044067,10388,1.0,2024,3300206143,0,0,True,23660,
505,sf/query/images/bTg7hH4cfIBoNmOi08SRDQ.jpg,random,0.1,0,1,4,0.39776140451431274,0.2996657192707062,0.3516719341278076,0.32369744777679443,0.04608947038650513,-0.024031728506088257,0.07012119889259338,0.09809568524360657,0.21124684810638428,3,0,1,1,1,0.10018903017044067,10388,0.09647456195904582,2024,3300206143,-47,10,True,23660,
505,sf/query/images/bTg7hH4cfIBoNmOi08SRDQ.jpg,random,0.1,1,1,1,0.39776140451431274,0.3808628022670746,0.3516719341278076,0.34458377957344055,0.04608947038650513,0.03627902269363403,0.009810447692871094,0.01689860224723816,0.04034435749053955,0,1,1,1,0,0.10018903017044067,10388,0.0,2024,3300206143,-93,94,True,23660,
505,sf/query/images/bTg7hH4cfIBoNmOi08SRDQ.jpg,random,0.1,2,1,1,0.39776140451431274,0.3978292644023895,0.3516719341278076,0.3655911087989807,0.04608947038650513,0.032238155603408813,0.013851314783096313,-6.785988807678223e-05,0.02011120319366455,0,1,1,1,0,0.10018903017044067,10388,0.0,2024,3300206143,-122,30,True,23660,
505,sf/query/images/bTg7hH4cfIBoNmOi08SRDQ.jpg,random,0.1,3,1,4,0.39776140451431274,0.2867623567581177,0.3516719341278076,0.30673325061798096,0.04608947038650513,-0.01997089385986328,0.06606036424636841,0.11099904775619507,0.21512091159820557,3,0,1,1,1,0.10018903017044067,10388,0.17591125198098256,2024,3300206143,-37,0,True,23660,
505,sf/query/images/bTg7hH4cfIBoNmOi08SRDQ.jpg,random,0.1,4,1,1,0.39776140451431274,0.338747501373291,0.3516719341278076,0.3038618266582489,0.04608947038650513,0.034885674715042114,0.011203795671463013,0.05901390314102173,0.10094225406646729,0,1,1,1,0,0.10018903017044067,10388,0.04433497536945813,2024,3300206143,60,45,True,23660,
505,sf/query/images/bTg7hH4cfIBoNmOi08SRDQ.jpg,attention,0.15,-1,1,5,0.39776140451431274,0.26463475823402405,0.3516719341278076,0.33776262402534485,0.04608947038650513,-0.0731278657913208,0.11921733617782593,0.1331266462802887,0.41698139905929565,4,0,1,1,1,0.14933836460113525,15484,1.0,2024,606291623,0,0,True,20888,
505,sf/query/images/bTg7hH4cfIBoNmOi08SRDQ.jpg,random,0.15,0,1,1,0.39776140451431274,0.3887973427772522,0.3516719341278076,0.3570142090320587,0.04608947038650513,0.03178313374519348,0.014306336641311646,0.008964061737060547,0.027924180030822754,0,1,1,1,0,0.14933836460113525,15484,0.0,2024,606291623,-114,64,True,20888,
