query_id,window_y,window_x,attention_score,margin_drop,positive_similarity_drop,descriptor_drift,rank_degradation,clean_hit_at_1,clean_rank,perturbed_rank,clean_margin,perturbed_margin,mask_tokens,mask_pixels
250,3,6,0.0006556049920618534,0.002331644296646118,0.0034388601779937744,0.0014324188232421875,0,1,1,1,0.04944068193435669,0.04710903763771057,4,784
250,3,7,0.0008544130250811577,0.0020052194595336914,0.0020016729831695557,0.0011726617813110352,0,1,1,1,0.04944068193435669,0.047435462474823,4,784
250,3,8,0.0008504547295160592,0.0008643269538879395,0.0002148151397705078,0.0006536245346069336,0,1,1,1,0.04944068193435669,0.04857635498046875,4,784
250,3,9,0.0005996809923090041,-0.00010591745376586914,0.0003629922866821289,0.0003745555877685547,0,1,1,1,0.04944068193435669,0.04954659938812256,4,784
250,3,10,0.0004883654182776809,-0.0005196928977966309,0.00030481815338134766,0.0003554821014404297,0,1,1,1,0.04944068193435669,0.04996037483215332,4,784
250,3,11,0.000445572251919657,-0.0007547438144683838,-0.0001436769962310791,0.0002898573875427246,0,1,1,1,0.04944068193435669,0.05019542574882507,4,784
250,3,12,0.0004607806622516364,-0.0010915398597717285,-0.00013637542724609375,0.00036466121673583984,0,1,1,1,0.04944068193435669,0.05053222179412842,4,784
250,3,13,0.0006565367802977562,-0.0016102790832519531,-0.0003629624843597412,0.00044524669647216797,0,1,1,1,0.04944068193435669,0.05105096101760864,4,784
250,3,14,0.00090612011263147,-0.000991135835647583,0.0008870363235473633,0.00038695335388183594,0,1,1,1,0.04944068193435669,0.05043181777000427,4,784
250,3,15,0.0009633775916881859,-0.0014356672763824463,0.001413792371749878,0.0006825923919677734,0,1,1,1,0.04944068193435669,0.050876349210739136,4,784
250,3,16,0.0011536662932485342,-0.0010091066360473633,-0.0002967715263366699,0.0012049674987792969,0,1,1,1,0.04944068193435669,0.05044978857040405,4,784
250,3,17,0.0018219202756881714,-0.001262068748474121,-0.003266274929046631,0.0018172264099121094,0,1,1,1,0.04944068193435669,0.05070275068283081,4,784
250,3,18,0.0016664214199408889,-0.0003338456153869629,-0.0012850165367126465,0.0010187029838562012,0,1,1,1,0.04944068193435669,0.04977452754974365,4,784
250,3,19,0.0007562646642327309,-0.0003482997417449951,-2.7477741241455078e-05,0.0007621049880981445,0,1,1,1,0.04944068193435669,0.049788981676101685,4,784
250,3,20,0.0004095644399058074,-0.0007377266883850098,-0.0002830028533935547,0.0007602572441101074,0,1,1,1,0.04944068193435669,0.0501784086227417,4,784
250,3,21,0.0003630958090070635,0.0009562075138092041,-0.0007341504096984863,0.0010207891464233398,0,1,1,1,0.04944068193435669,0.048484474420547485,4,784
250,4,0,0.0011911594774574041,-0.0010071396827697754,-0.0022092461585998535,0.005014896392822266,0,1,1,1,0.04944068193435669,0.050447821617126465,4,784
250,4,1,0.0009422213770449162,0.0007519423961639404,-0.0009761452674865723,0.003314077854156494,0,1,1,1,0.04944068193435669,0.04868873953819275,4,784
