seed,image_key,place_key,strategy,condition,random_repeat,shift_y,shift_x,paired_eligible,exclusion_reason,legal_random_locations,unique_random_placements,placement_seed,target_mask_tokens,mask_pixels,actual_area_fraction,clean_margin,perturbed_margin,clean_positive_sim,positive_sim,clean_negative_sim,negative_sim,clean_rank,perturbed_rank,margin_drop,descriptor_drift,positive_similarity_drop,rank_degradation,failure_flip,hit_at_1,hit_at_5,hit_at_10,applied_mask_pixels
0,Miami/Miami_0006062_2007_12_310_25.77859697555733_-80.2419719939299_1QEWQpGyD5wT6Z2uUWbJNQ.jpg,Miami:6062,fused,targeted,-1,0,0,True,,7028,5,8462294034360609936,38,7448,0.1484375,-0.007329165935516357,-0.011146843433380127,0.42422163486480713,0.4035182595252991,0.4315508008003235,0.4146651029586792,2,2,0.0038176774978637695,0.15574568510055542,0.020703375339508057,0,0,0,1,1,7448
0,Miami/Miami_0006062_2007_12_310_25.77859697555733_-80.2419719939299_1QEWQpGyD5wT6Z2uUWbJNQ.jpg,Miami:6062,fused,random,0,-48,21,True,,7028,5,8462294034360609936,38,7448,0.1484375,-0.007329165935516357,0.004215627908706665,0.42422163486480713,0.4073086380958557,0.4315508008003235,0.40309301018714905,2,1,-0.011544793844223022,0.0955972671508789,0.016912996768951416,-1,0,1,1,1,7448
0,Miami/Miami_0006062_2007_12_310_25.77859697555733_-80.2419719939299_1QEWQpGyD5wT6Z2uUWbJNQ.jpg,Miami:6062,fused,random,1,-6,25,True,,7028,5,8462294034360609936,38,7448,0.1484375,-0.007329165935516357,0.003610938787460327,0.42422163486480713,0.4153960943222046,0.4315508008003235,0.41178515553474426,2,1,-0.010940104722976685,0.1893293857574463,0.008825540542602539,-1,0,1,1,1,7448
0,Miami/Miami_0006062_2007_12_310_25.77859697555733_-80.2419719939299_1QEWQpGyD5wT6Z2uUWbJNQ.jpg,Miami:6062,fused,random,2,-27,54,True,,7028,5,8462294034360609936,38,7448,0.1484375,-0.007329165935516357,-0.0015794932842254639,0.42422163486480713,0.4253583550453186,0.4315508008003235,0.42693784832954407,2,2,-0.0057496726512908936,0.11061215400695801,-0.0011367201805114746,0,0,0,1,1,7448
0,Miami/Miami_0006062_2007_12_310_25.77859697555733_-80.2419719939299_1QEWQpGyD5wT6Z2uUWbJNQ.jpg,Miami:6062,fused,random,3,-52,52,True,,7028,5,8462294034360609936,38,7448,0.1484375,-0.007329165935516357,0.0016901493072509766,0.42422163486480713,0.42382821440696716,0.4315508008003235,0.4221380650997162,2,1,-0.009019315242767334,0.08100616931915283,0.0003934204578399658,-1,0,1,1,1,7448
0,Miami/Miami_0006062_2007_12_310_25.77859697555733_-80.2419719939299_1QEWQpGyD5wT6Z2uUWbJNQ.jpg,Miami:6062,fused,random,4,5,42,True,,7028,5,8462294034360609936,38,7448,0.1484375,-0.007329165935516357,0.010609298944473267,0.42422163486480713,0.42450955510139465,0.4315508008003235,0.4139002561569214,2,1,-0.017938464879989624,0.16884273290634155,-0.0002879202365875244,-1,0,1,1,1,7448
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,attention,clean,-1,0,0,True,,2324,5,3819507934021997493,38,7448,0.1484375,0.2543315887451172,0.2543315887451172,0.6431194543838501,0.6431194543838501,0.3887878656387329,0.3887878656387329,1,1,0.0,0.0,0.0,0,0,1,1,1,0
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,fused,clean,-1,0,0,True,,2324,5,5861285326656893334,38,7448,0.1484375,0.2543315887451172,0.2543315887451172,0.6431194543838501,0.6431194543838501,0.3887878656387329,0.3887878656387329,1,1,0.0,0.0,0.0,0,0,1,1,1,0
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,attention,targeted,-1,0,0,True,,2324,5,3819507934021997493,38,7448,0.1484375,0.2543315887451172,0.11822068691253662,0.6431194543838501,0.4107540547847748,0.3887878656387329,0.29253336787223816,1,1,0.13611090183258057,0.43007147312164307,0.23236539959907532,0,0,1,1,1,7448
0,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,attention,random,0,-71,6,True,,2324,5,3819507934021997493,38,7448,0.1484375,0.2543315887451172,0.2512108385562897,0.6431194543838501,0.6184869408607483,0.3887878656387329,0.3672761023044586,1,1,0.0031207501888275146,0.0524066686630249,0.024632513523101807,0,0,1,1,1,7448
